travelCode,userCode,name,place,days,price,total,date,price_normalized
109165,1082,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2021-07-29,0.4180026125163283
109167,1082,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-08-12,0.7411233820211377
109172,1083,Hotel Au,Recife (Pe),2,312.83,625.66,2019-10-03,0.9992479119661163
109174,1083,Hotel Au,Recife (Pe),1,312.83,312.83,2019-10-17,0.9992479119661163
109176,1083,Hotel K,Salvador (Bh),1,263.41,263.41,2019-10-31,0.8036258559949333
109180,1083,Hotel Bd,Natal (Rn),2,242.88,485.76,2019-11-28,0.7223607647547797
109181,1083,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-12-05,0.7223607647547797
109183,1083,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2019-12-19,0.3115623639314412
109184,1083,Hotel Au,Recife (Pe),3,312.83,938.49,2019-12-26,0.9992479119661163
109186,1083,Hotel K,Salvador (Bh),3,263.41,790.23,2020-01-09,0.8036258559949333
109187,1083,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-01-16,0.7411233820211377
109191,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-02-13,0.0
109193,1083,Hotel Au,Recife (Pe),1,312.83,312.83,2020-02-27,0.9992479119661163
109196,1083,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-03-19,0.7223607647547797
109202,1083,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-04-30,0.7411233820211377
109204,1083,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-05-14,0.5844515694889759
109209,1083,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-06-18,0.7223607647547797
109217,1083,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-08-13,0.8036258559949333
109218,1083,Hotel K,Salvador (Bh),3,263.41,790.23,2020-08-20,0.8036258559949333
109219,1083,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-08-27,0.7223607647547797
109224,1083,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-10-01,0.9992479119661163
109234,1083,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-12-10,0.7411233820211377
109242,1083,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-02-04,0.7411233820211377
109249,1083,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-03-25,0.7223607647547797
109252,1083,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-04-15,0.9992479119661163
109253,1083,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-04-22,0.3115623639314412
109254,1083,Hotel Bd,Natal (Rn),3,242.88,728.64,2021-04-29,0.7223607647547797
109261,1083,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-06-17,0.4180026125163283
109268,1083,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-08-05,0.4180026125163283
109270,1083,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-08-19,0.9992479119661163
109271,1083,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-08-26,0.7411233820211377
109280,1083,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-10-28,0.3115623639314412
109283,1083,Hotel K,Salvador (Bh),1,263.41,263.41,2021-11-18,0.8036258559949333
109287,1083,Hotel Bp,Brasilia (Df),2,247.62,495.24,2021-12-16,0.7411233820211377
109291,1083,Hotel Bd,Natal (Rn),3,242.88,728.64,2022-01-13,0.7223607647547797
109293,1083,Hotel Z,Aracaju (Se),1,208.04,208.04,2022-01-27,0.5844515694889759
109296,1083,Hotel Z,Aracaju (Se),4,208.04,832.16,2022-02-17,0.5844515694889759
109298,1083,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2022-03-03,0.3115623639314412
109300,1083,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2022-03-17,0.4180026125163283
109302,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2022-03-31,0.0
109305,1083,Hotel K,Salvador (Bh),4,263.41,1053.64,2022-04-21,0.8036258559949333
109307,1083,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2022-05-05,0.4180026125163283
109309,1083,Hotel Bp,Brasilia (Df),1,247.62,247.62,2022-05-19,0.7411233820211377
109312,1083,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-06-09,0.0
109313,1083,Hotel K,Salvador (Bh),2,263.41,526.82,2022-06-16,0.8036258559949333
109314,1083,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2022-06-23,0.4180026125163283
109315,1083,Hotel Bd,Natal (Rn),3,242.88,728.64,2022-06-30,0.7223607647547797
109316,1083,Hotel Z,Aracaju (Se),2,208.04,416.08,2022-07-07,0.5844515694889759
109322,1083,Hotel Z,Aracaju (Se),2,208.04,416.08,2022-08-18,0.5844515694889759
109325,1083,Hotel Bd,Natal (Rn),1,242.88,242.88,2022-09-08,0.7223607647547797
109327,1083,Hotel Bp,Brasilia (Df),4,247.62,990.48,2022-09-22,0.7411233820211377
109329,1083,Hotel Z,Aracaju (Se),1,208.04,208.04,2022-10-06,0.5844515694889759
109330,1083,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2022-10-13,0.4180026125163283
109336,1083,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2022-11-24,0.3115623639314412
109339,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2022-12-15,0.0
109342,1083,Hotel Z,Aracaju (Se),4,208.04,832.16,2023-01-05,0.5844515694889759
109346,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2023-02-02,0.0
109352,1083,Hotel Bd,Natal (Rn),1,242.88,242.88,2023-03-16,0.7223607647547797
109357,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2023-04-20,0.0
109358,1083,Hotel Au,Recife (Pe),1,312.83,312.83,2023-04-27,0.9992479119661163
109359,1083,Hotel K,Salvador (Bh),4,263.41,1053.64,2023-05-04,0.8036258559949333
109361,1083,Hotel Bd,Natal (Rn),4,242.88,971.52,2023-05-18,0.7223607647547797
109362,1083,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2023-05-25,0.0
109366,1083,Hotel Au,Recife (Pe),3,312.83,938.49,2023-06-22,0.9992479119661163
109367,1084,Hotel Au,Recife (Pe),2,312.83,625.66,2019-09-26,0.9992479119661163
109368,1084,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2019-10-03,0.4180026125163283
109370,1084,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2019-10-17,0.4180026125163283
109371,1084,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-10-24,0.0
109373,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2019-09-26,0.7411233820211377
109376,1085,Hotel Au,Recife (Pe),3,312.83,938.49,2019-10-17,0.9992479119661163
109382,1085,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-11-28,0.0
109387,1085,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-01-02,0.3115623639314412
109392,1085,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-02-06,0.8036258559949333
109394,1085,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-02-20,0.0
109395,1085,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-02-27,0.4180026125163283
109400,1085,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-04-02,0.5844515694889759
109404,1085,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-04-30,0.4180026125163283
109405,1085,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-05-07,0.5844515694889759
109410,1085,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-06-11,0.7223607647547797
109416,1085,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-07-23,0.7223607647547797
109417,1085,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-07-30,0.3115623639314412
109418,1085,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-08-06,0.7411233820211377
109423,1085,Hotel K,Salvador (Bh),3,263.41,790.23,2020-09-10,0.8036258559949333
109426,1085,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-01,0.4180026125163283
109428,1085,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-10-15,0.4180026125163283
109429,1085,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-10-22,0.3115623639314412
109434,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-11-26,0.7411233820211377
109437,1085,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-12-17,0.7223607647547797
109439,1085,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-12-31,0.7411233820211377
109444,1085,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-02-04,0.4180026125163283
109446,1085,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-02-18,0.5844515694889759
109447,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-02-25,0.7411233820211377
109448,1085,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-03-04,0.7223607647547797
109449,1085,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-03-11,0.3115623639314412
109450,1085,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2021-03-18,0.0
109454,1085,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-04-15,0.9992479119661163
109464,1085,Hotel K,Salvador (Bh),2,263.41,526.82,2021-06-24,0.8036258559949333
109468,1085,Hotel K,Salvador (Bh),3,263.41,790.23,2021-07-22,0.8036258559949333
109469,1085,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-07-29,0.7223607647547797
109474,1085,Hotel Au,Recife (Pe),2,312.83,625.66,2021-09-02,0.9992479119661163
109475,1085,Hotel Bd,Natal (Rn),1,242.88,242.88,2021-09-09,0.7223607647547797
109476,1085,Hotel Au,Recife (Pe),3,312.83,938.49,2021-09-16,0.9992479119661163
109477,1085,Hotel K,Salvador (Bh),2,263.41,526.82,2021-09-23,0.8036258559949333
109478,1085,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-09-30,0.3115623639314412
109481,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-10-21,0.7411233820211377
109482,1085,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-10-28,0.3115623639314412
109485,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-11-18,0.7411233820211377
109487,1085,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-12-02,0.7411233820211377
109491,1085,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-12-30,0.0
109492,1085,Hotel Au,Recife (Pe),1,312.83,312.83,2022-01-06,0.9992479119661163
109493,1085,Hotel Au,Recife (Pe),2,312.83,625.66,2022-01-13,0.9992479119661163
109495,1085,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2022-01-27,0.0
109498,1085,Hotel Z,Aracaju (Se),1,208.04,208.04,2022-02-17,0.5844515694889759
109503,1085,Hotel Bd,Natal (Rn),4,242.88,971.52,2022-03-24,0.7223607647547797
109514,1085,Hotel K,Salvador (Bh),1,263.41,263.41,2022-06-09,0.8036258559949333
109516,1085,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-06-23,0.7411233820211377
109519,1085,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2022-07-14,0.4180026125163283
109525,1086,Hotel Bp,Brasilia (Df),2,247.62,495.24,2019-10-31,0.7411233820211377
109531,1086,Hotel Au,Recife (Pe),3,312.83,938.49,2019-12-12,0.9992479119661163
109532,1086,Hotel Z,Aracaju (Se),2,208.04,416.08,2019-12-19,0.5844515694889759
109533,1086,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-12-26,0.7411233820211377
109534,1086,Hotel K,Salvador (Bh),1,263.41,263.41,2020-01-02,0.8036258559949333
109536,1086,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-01-16,0.5844515694889759
109537,1086,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-01-23,0.5844515694889759
109539,1086,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-02-06,0.3115623639314412
109543,1086,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-03-05,0.4180026125163283
109546,1086,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-03-26,0.3115623639314412
109555,1086,Hotel Au,Recife (Pe),2,312.83,625.66,2020-05-28,0.9992479119661163
109556,1086,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-06-04,0.7223607647547797
109557,1086,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-06-11,0.7223607647547797
109558,1086,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-06-18,0.8036258559949333
109568,1086,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-08-27,0.5844515694889759
109569,1086,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-09-03,0.7223607647547797
109570,1086,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-09-10,0.7411233820211377
109576,1086,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-22,0.4180026125163283
109579,1086,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-11-12,0.4180026125163283
109580,1086,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-11-19,0.7411233820211377
109582,1086,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-12-03,0.0
109585,1086,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-12-24,0.7411233820211377
109589,1086,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-01-21,0.4180026125163283
109593,1086,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-02-18,0.0
109594,1086,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-02-25,0.8036258559949333
109596,1086,Hotel Z,Aracaju (Se),2,208.04,416.08,2021-03-11,0.5844515694889759
109597,1086,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-03-18,0.4180026125163283
109599,1086,Hotel Au,Recife (Pe),3,312.83,938.49,2021-04-01,0.9992479119661163
109607,1086,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-05-27,0.8036258559949333
109609,1086,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-06-10,0.4180026125163283
109610,1086,Hotel Z,Aracaju (Se),1,208.04,208.04,2021-06-17,0.5844515694889759
109611,1086,Hotel Au,Recife (Pe),1,312.83,312.83,2021-06-24,0.9992479119661163
109614,1086,Hotel Bd,Natal (Rn),3,242.88,728.64,2021-07-15,0.7223607647547797
109616,1086,Hotel K,Salvador (Bh),3,263.41,790.23,2021-07-29,0.8036258559949333
109626,1086,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-10-07,0.4180026125163283
109627,1086,Hotel Au,Recife (Pe),1,312.83,312.83,2021-10-14,0.9992479119661163
109631,1086,Hotel Bp,Brasilia (Df),4,247.62,990.48,2021-11-11,0.7411233820211377
109638,1086,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-12-30,0.3115623639314412
109641,1086,Hotel Bd,Natal (Rn),2,242.88,485.76,2022-01-20,0.7223607647547797
109642,1086,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2022-01-27,0.4180026125163283
109643,1086,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2022-02-03,0.3115623639314412
109646,1086,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-02-24,0.7411233820211377
109652,1086,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2022-04-07,0.3115623639314412
109655,1086,Hotel K,Salvador (Bh),3,263.41,790.23,2022-04-28,0.8036258559949333
109659,1086,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2022-05-26,0.4180026125163283
109664,1086,Hotel Bd,Natal (Rn),4,242.88,971.52,2022-06-30,0.7223607647547797
109667,1086,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2022-07-21,0.3115623639314412
109670,1086,Hotel K,Salvador (Bh),1,263.41,263.41,2022-08-11,0.8036258559949333
109676,1086,Hotel Au,Recife (Pe),1,312.83,312.83,2022-09-22,0.9992479119661163
109679,1086,Hotel K,Salvador (Bh),3,263.41,790.23,2022-10-13,0.8036258559949333
109685,1086,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-11-24,0.0
109687,1086,Hotel Z,Aracaju (Se),3,208.04,624.12,2022-12-08,0.5844515694889759
109694,1087,Hotel Z,Aracaju (Se),1,208.04,208.04,2019-10-03,0.5844515694889759
109696,1087,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-10-17,0.0
109699,1087,Hotel Z,Aracaju (Se),4,208.04,832.16,2019-11-07,0.5844515694889759
109700,1087,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2019-11-14,0.4180026125163283
109701,1087,Hotel K,Salvador (Bh),3,263.41,790.23,2019-11-21,0.8036258559949333
109702,1087,Hotel Bp,Brasilia (Df),2,247.62,495.24,2019-11-28,0.7411233820211377
109703,1087,Hotel Bp,Brasilia (Df),3,247.62,742.86,2019-12-05,0.7411233820211377
109707,1087,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-01-02,0.4180026125163283
109713,1087,Hotel K,Salvador (Bh),1,263.41,263.41,2020-02-13,0.8036258559949333
109719,1087,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-03-26,0.7411233820211377
109729,1088,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2019-11-07,0.4180026125163283
109733,1088,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2019-12-05,0.3115623639314412
109734,1088,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2019-12-12,0.0
109738,1088,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-01-09,0.0
109741,1088,Hotel Au,Recife (Pe),1,312.83,312.83,2020-01-30,0.9992479119661163
109743,1088,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-02-13,0.8036258559949333
109745,1088,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-02-27,0.5844515694889759
109746,1088,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-03-05,0.3115623639314412
109750,1088,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-04-02,0.0
109752,1088,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-04-16,0.3115623639314412
109755,1088,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-05-07,0.0
109761,1088,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-06-18,0.5844515694889759
109769,1088,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-08-13,0.7223607647547797
109771,1089,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2019-09-26,0.0
109774,1089,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-10-17,0.0
109776,1089,Hotel Au,Recife (Pe),2,312.83,625.66,2019-10-31,0.9992479119661163
109783,1089,Hotel Z,Aracaju (Se),4,208.04,832.16,2019-12-19,0.5844515694889759
109786,1089,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-01-09,0.4180026125163283
109788,1089,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-01-23,0.3115623639314412
109790,1089,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-02-06,0.3115623639314412
109794,1089,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-03-05,0.0
109798,1089,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-04-02,0.8036258559949333
109799,1089,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-04-09,0.3115623639314412
109800,1089,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-04-16,0.4180026125163283
109803,1089,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-05-07,0.7223607647547797
109810,1089,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-06-25,0.3115623639314412
109826,1089,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-10-15,0.5844515694889759
109831,1089,Hotel Au,Recife (Pe),2,312.83,625.66,2020-11-19,0.9992479119661163
109832,1089,Hotel Au,Recife (Pe),1,312.83,312.83,2020-11-26,0.9992479119661163
109837,1089,Hotel Au,Recife (Pe),1,312.83,312.83,2020-12-31,0.9992479119661163
109839,1089,Hotel Z,Aracaju (Se),2,208.04,416.08,2021-01-14,0.5844515694889759
109840,1089,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-01-21,0.4180026125163283
109842,1089,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-02-04,0.0
109844,1089,Hotel Au,Recife (Pe),3,312.83,938.49,2021-02-18,0.9992479119661163
109847,1089,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-03-11,0.4180026125163283
109848,1089,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2021-03-18,0.0
109849,1089,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-03-25,0.4180026125163283
109851,1089,Hotel Au,Recife (Pe),1,312.83,312.83,2021-04-08,0.9992479119661163
109858,1089,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-05-27,0.5844515694889759
109869,1089,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-08-12,0.0
109871,1089,Hotel K,Salvador (Bh),3,263.41,790.23,2021-08-26,0.8036258559949333
109876,1089,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2021-09-30,0.0
109878,1089,Hotel Bd,Natal (Rn),3,242.88,728.64,2021-10-14,0.7223607647547797
109880,1089,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-10-28,0.3115623639314412
109890,1089,Hotel Au,Recife (Pe),4,312.83,1251.32,2022-01-06,0.9992479119661163
109896,1089,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-02-17,0.7411233820211377
109899,1089,Hotel Z,Aracaju (Se),1,208.04,208.04,2022-03-10,0.5844515694889759
109900,1089,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2022-03-17,0.4180026125163283
109903,1089,Hotel Bp,Brasilia (Df),4,247.62,990.48,2022-04-07,0.7411233820211377
109905,1089,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2022-04-21,0.3115623639314412
109906,1089,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2022-04-28,0.0
109908,1089,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2022-05-12,0.3115623639314412
109909,1089,Hotel Bp,Brasilia (Df),4,247.62,990.48,2022-05-19,0.7411233820211377
109920,1089,Hotel Au,Recife (Pe),4,312.83,1251.32,2022-08-04,0.9992479119661163
109927,1089,Hotel Bd,Natal (Rn),2,242.88,485.76,2022-09-22,0.7223607647547797
109928,1089,Hotel K,Salvador (Bh),1,263.41,263.41,2022-09-29,0.8036258559949333
109932,1089,Hotel K,Salvador (Bh),1,263.41,263.41,2022-10-27,0.8036258559949333
109935,1089,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-11-17,0.7411233820211377
109940,1089,Hotel Bd,Natal (Rn),3,242.88,728.64,2022-12-22,0.7223607647547797
109942,1089,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2023-01-05,0.4180026125163283
109943,1089,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2023-01-12,0.0
109951,1089,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2023-03-09,0.4180026125163283
109956,1089,Hotel Z,Aracaju (Se),4,208.04,832.16,2023-04-13,0.5844515694889759
109960,1089,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2023-05-11,0.4180026125163283
109968,1089,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2023-07-06,0.3115623639314412
109969,1089,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2023-07-13,0.3115623639314412
109971,1090,Hotel K,Salvador (Bh),4,263.41,1053.64,2019-09-26,0.8036258559949333
109975,1090,Hotel Bd,Natal (Rn),1,242.88,242.88,2019-10-24,0.7223607647547797
109976,1090,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-10-31,0.0
109979,1090,Hotel Bd,Natal (Rn),4,242.88,971.52,2019-11-21,0.7223607647547797
109980,1090,Hotel Au,Recife (Pe),1,312.83,312.83,2019-11-28,0.9992479119661163
109981,1090,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-12-05,0.7411233820211377
109983,1090,Hotel Z,Aracaju (Se),1,208.04,208.04,2019-12-19,0.5844515694889759
109984,1090,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2019-12-26,0.3115623639314412
109987,1090,Hotel Au,Recife (Pe),2,312.83,625.66,2020-01-16,0.9992479119661163
109990,1090,Hotel K,Salvador (Bh),1,263.41,263.41,2020-02-06,0.8036258559949333
109992,1090,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-02-20,0.0
109993,1090,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-02-27,0.7223607647547797
109996,1090,Hotel Au,Recife (Pe),2,312.83,625.66,2020-03-19,0.9992479119661163
109999,1090,Hotel K,Salvador (Bh),2,263.41,526.82,2020-04-09,0.8036258559949333
110000,1090,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-04-16,0.7411233820211377
110001,1090,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2020-04-23,0.4180026125163283
110006,1090,Hotel K,Salvador (Bh),3,263.41,790.23,2020-05-28,0.8036258559949333
110012,1090,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-07-09,0.4180026125163283
110014,1090,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-07-23,0.5844515694889759
110017,1090,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-08-13,0.3115623639314412
110018,1090,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-08-20,0.7411233820211377
110019,1090,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-08-27,0.3115623639314412
110025,1090,Hotel Au,Recife (Pe),3,312.83,938.49,2020-10-08,0.9992479119661163
110027,1090,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-10-22,0.5844515694889759
110029,1090,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-11-05,0.3115623639314412
110030,1090,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-11-12,0.4180026125163283
110033,1090,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-12-03,0.3115623639314412
110037,1090,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-12-31,0.7223607647547797
110038,1090,Hotel K,Salvador (Bh),1,263.41,263.41,2021-01-07,0.8036258559949333
110043,1090,Hotel Au,Recife (Pe),3,312.83,938.49,2021-02-11,0.9992479119661163
110047,1090,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-03-11,0.7223607647547797
110049,1090,Hotel Z,Aracaju (Se),3,208.04,624.12,2021-03-25,0.5844515694889759
110054,1090,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-04-29,0.5844515694889759
110055,1090,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-05-06,0.0
110058,1090,Hotel Au,Recife (Pe),2,312.83,625.66,2021-05-27,0.9992479119661163
110059,1090,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-06-03,0.3115623639314412
110063,1090,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-07-01,0.9992479119661163
